date,country,city,temperature,pressure,humidity,dew,wind gust,uvi,precipitation,AQI,AQI_label,AQI_sort_order,is_weekday,month_name,season,silver_processed_date,data_quality_flag
2023-11-25,AT,Innsbruck,-0.2,941.4,87.1,-5.0,9.7,3.5,99.4,0.21466666666666667,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-26,AT,Innsbruck,-0.5,1016.0,92.2,-1.0,4.7,3.5,0.4,0.29088888888888886,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-27,AT,Innsbruck,-3.0,939.1,81.0,-4.0,3.5,3.5,99.0,0.3064814814814815,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-28,AT,Innsbruck,0.8,927.5,88.4,-1.3,7.7,3.5,99.0,0.3854444444444444,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-29,AT,Innsbruck,-1.0,1007.0,80.0,-4.5,2.2,3.5,99.0,,Unknown,0,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-30,AT,Innsbruck,0.0,937.9,86.0,-4.4,4.5,3.5,99.0,0.42248148148148146,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-12-01,AT,Innsbruck,1.6,932.2,97.2,1.2,1.2,3.5,0.2,0.37211111111111106,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-02,AT,Innsbruck,-0.7,932.9,92.3,-2.0,1.2,3.5,0.6,0.2655925925925926,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-03,AT,Innsbruck,-6.9,952.4,86.0,-8.0,2.0,3.5,99.0,0.23522222222222222,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-04,AT,Innsbruck,-7.9,945.4,83.2,-10.1,5.7,3.5,99.0,0.35581481481481475,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-05,AT,Innsbruck,-1.1,1010.0,90.1,-2.9,3.7,3.5,99.0,0.4935925925925926,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-06,AT,Innsbruck,0.0,1014.1,94.0,0.1,3.7,3.5,99.0,0.5029259259259259,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-07,AT,Innsbruck,-0.5,1020.3,93.0,-3.0,2.7,3.5,0.3,0.39744444444444443,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-08,AT,Innsbruck,-0.8,1012.0,82.5,-4.4,5.0,3.5,0.0,0.38055555555555554,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-09,AT,Innsbruck,1.0,1007.9,96.5,0.6,2.2,3.5,99.2,0.32203703703703707,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-10,AT,Innsbruck,2.5,1015.0,93.0,1.5,5.5,3.5,99.0,0.31107407407407406,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-11,AT,Innsbruck,3.0,1012.0,96.5,2.5,4.2,3.5,99.0,0.38055555555555554,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-12,AT,Innsbruck,3.5,1011.6,100.0,2.0,2.2,3.5,99.0,0.40025925925925915,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-13,AT,Innsbruck,4.0,1003.0,100.0,4.0,0.7,3.5,0.6,0.3212962962962963,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-14,AT,Innsbruck,3.5,1015.0,94.1,3.0,3.0,3.5,99.2,0.2924074074074074,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-15,AT,Innsbruck,2.8,1026.0,95.2,2.0,1.7,3.5,0.4,0.2341851851851852,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-16,AT,Innsbruck,0.0,1041.0,92.0,-1.5,1.2,3.5,0.0,0.2704814814814815,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-17,AT,Innsbruck,-0.7,973.1,88.0,-2.5,2.7,3.5,0.0,0.31477777777777777,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-18,AT,Innsbruck,0.5,1037.5,90.3,-2.6,2.5,3.5,0.0,0.43896296296296294,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-19,AT,Innsbruck,0.5,1023.5,85.3,-3.0,1.2,3.5,0.0,0.48487037037037034,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-20,AT,Innsbruck,0.5,1016.9,89.0,-1.2,2.2,3.5,99.0,0.453462962962963,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-21,AT,Innsbruck,1.5,1003.5,94.3,-0.4,6.2,3.5,99.0,0.37240740740740735,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-22,AT,Innsbruck,5.6,1003.1,81.0,2.3,15.4,3.5,0.5,0.21155555555555555,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-23,AT,Innsbruck,8.3,1005.0,71.0,2.9,12.0,3.5,0.7,0.17003703703703701,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-24,AT,Innsbruck,8.3,1005.0,71.0,0.6,12.0,3.5,0.0,0.3304814814814815,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-25,AT,Innsbruck,8.3,1005.0,81.6,4.7,6.5,3.5,99.3,0.2878148148148148,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-26,AT,Innsbruck,3.3,1012.1,89.0,-0.1,6.2,3.5,0.0,0.3082592592592593,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-27,AT,Innsbruck,4.2,1012.5,78.0,-2.2,7.0,3.5,0.0,0.3685555555555555,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-28,AT,Innsbruck,1.7,1015.8,76.3,-1.9,6.3,3.5,0.0,0.5078333333333334,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-29,AT,Innsbruck,1.5,1013.3,80.1,-0.8,6.3,3.5,0.0,0.476425925925926,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-30,AT,Innsbruck,0.2,1012.1,86.0,-1.7,6.4,3.5,0.0,0.414037037037037,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-31,AT,Innsbruck,4.0,1002.3,70.9,-2.2,8.6,3.5,0.0,0.21374074074074076,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-10-01,AT,Linz,13.8,1026.0,85.2,11.6,1.7,3.5,0.0,0.6993472222222222,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-02,AT,Linz,15.3,1022.3,83.2,11.5,2.2,3.5,0.0,1.0965833333333335,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-03,AT,Linz,19.0,1019.8,74.9,13.0,2.6,3.5,0.0,0.9822361111111112,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-04,AT,Linz,15.5,1028.0,69.0,9.5,6.0,3.5,99.0,0.4012222222222222,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-05,AT,Linz,12.7,1026.8,78.3,9.2,2.0,3.5,0.0,0.7474583333333333,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-06,AT,Linz,11.3,1027.6,82.8,9.0,1.6,3.5,0.0,0.9184583333333334,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-07,AT,Linz,15.6,1024.0,65.4,8.4,6.2,3.5,0.0,0.95325,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-08,AT,Linz,16.7,1022.5,62.5,9.2,6.8,3.5,99.0,0.5387777777777778,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-09,AT,Linz,15.6,1020.3,74.3,10.0,3.1,3.5,99.0,0.9131111111111111,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-10,AT,Linz,15.1,1021.7,83.5,13.2,1.0,3.5,99.6,1.1533333333333333,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-11,AT,Linz,13.5,1021.4,89.9,12.0,1.7,3.5,99.1,1.2027777777777777,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-12,AT,Linz,15.0,1018.2,86.8,12.4,1.0,3.5,0.0,1.373125,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-13,AT,Linz,15.8,1013.7,75.0,12.3,1.3,3.5,99.0,1.2635694444444443,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-14,AT,Linz,14.5,1011.5,83.5,10.9,2.7,3.5,0.0,0.9807916666666667,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-15,AT,Linz,10.0,1017.7,80.7,6.0,6.4,3.5,99.0,0.4869027777777778,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-16,AT,Linz,5.3,1020.7,87.7,3.5,1.4,3.5,99.2,0.9003472222222222,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-17,AT,Linz,6.3,1017.5,76.0,2.1,2.0,3.5,0.0,0.9731250000000001,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-18,AT,Linz,6.5,1012.6,81.0,3.0,2.9,3.5,0.0,1.2807916666666668,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-19,AT,Linz,9.2,1001.0,81.0,5.9,1.6,3.5,99.1,1.628125,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-20,AT,Linz,15.3,984.3,81.1,11.4,1.7,3.5,0.0,1.1509027777777778,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-21,AT,Linz,13.9,994.0,86.9,11.9,1.6,3.5,99.0,0.9635694444444446,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-22,AT,Linz,12.8,1009.0,79.0,9.3,4.0,3.5,99.0,0.31444444444444447,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-23,AT,Linz,11.1,1011.8,83.6,7.3,1.5,3.5,99.0,0.7437777777777778,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-24,AT,Linz,11.5,1006.1,92.3,10.6,2.0,3.5,99.1,1.1560000000000001,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-25,AT,Linz,12.4,999.5,88.2,10.7,3.4,3.5,99.4,0.6485555555555556,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-26,AT,Linz,10.4,998.4,94.0,9.8,1.0,3.5,0.3,0.7300972222222222,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-27,AT,Linz,11.0,991.9,94.5,10.0,1.9,3.5,0.7,0.48776388888888883,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-28,AT,Linz,9.4,1003.0,88.2,7.4,1.0,3.5,0.1,0.4973194444444445,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-29,AT,Linz,8.2,1005.9,92.3,7.4,0.8,3.5,0.0,0.7883194444444444,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-30,AT,Linz,11.0,999.2,88.0,8.5,1.8,3.5,99.0,1.1615555555555557,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-31,AT,Linz,10.6,1000.6,88.2,9.2,5.0,3.5,0.3,0.3355694444444445,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-01,AT,Linz,9.6,1009.8,87.0,7.3,1.0,3.5,99.3,0.329,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-02,AT,Linz,9.2,992.4,88.7,7.1,1.8,3.5,99.0,0.6485555555555556,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-03,AT,Linz,6.6,989.3,93.0,6.1,4.0,3.5,1.0,0.3331388888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-04,AT,Linz,7.5,993.8,84.0,4.3,2.0,3.5,99.8,0.3497777777777778,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-05,AT,Linz,10.2,988.8,85.1,6.5,2.7,3.5,99.3,0.3184444444444445,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-06,AT,Linz,8.7,1010.3,79.3,5.0,0.7,3.5,0.0,0.4512222222222222,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-07,AT,Linz,7.2,1016.2,90.6,5.9,1.0,3.5,0.0,0.860125,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-08,AT,Linz,7.4,1018.7,84.2,3.0,3.7,3.5,0.0,0.43634722222222216,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-09,AT,Linz,3.7,1010.3,87.6,1.6,0.8,3.5,0.0,1.0070000000000001,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-10,AT,Linz,7.5,1004.7,78.9,4.0,1.5,3.5,0.0,0.9995694444444446,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-11,AT,Linz,5.4,1004.4,85.0,3.7,3.3,3.5,0.5,0.4713333333333333,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-12,AT,Linz,3.9,1009.5,86.9,2.6,1.1,3.5,99.0,0.7192222222222222,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-13,AT,Linz,5.5,1013.0,95.0,5.0,1.0,3.5,0.2,1.0504305555555555,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-14,AT,Linz,11.0,1010.5,85.8,8.0,6.0,3.5,1.0,0.33156944444444447,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-15,AT,Linz,10.0,1012.2,80.0,6.6,11.4,3.5,0.8,0.22891666666666666,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-16,AT,Linz,7.6,1012.5,83.6,5.4,1.4,3.5,0.3,0.5305694444444445,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-17,AT,Linz,5.6,1016.0,86.0,3.0,4.4,3.5,1.5,0.4757638888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-18,AT,Linz,2.2,1024.8,84.1,1.0,2.7,3.5,99.1,0.7905694444444444,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-19,AT,Linz,3.7,1015.1,95.0,4.0,1.5,3.5,0.3,0.9524583333333334,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-20,AT,Linz,9.3,1012.4,85.9,6.4,4.5,3.5,99.1,0.4382222222222222,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-21,AT,Linz,6.0,1012.8,91.6,5.5,0.9,3.5,99.1,0.834,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-22,AT,Linz,3.3,1024.0,79.9,0.0,4.2,3.5,99.0,0.7597638888888889,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-23,AT,Linz,4.0,1017.4,76.9,0.4,5.5,3.5,99.0,1.0473055555555555,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-24,AT,Linz,5.0,1002.6,88.0,3.0,9.1,3.5,1.1,0.32069444444444445,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-25,AT,Linz,1.4,1000.9,86.6,-0.4,10.0,3.5,99.0,0.34669444444444447,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-26,AT,Linz,1.4,1014.5,85.0,-0.6,6.0,3.5,0.2,0.4632638888888888,Safe / Healthy,1,0,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-27,AT,Linz,2.9,1007.7,82.0,0.4,3.1,3.5,99.2,0.647375,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-28,AT,Linz,1.9,992.7,91.1,1.2,4.0,3.5,0.1,0.8061388888888888,Safe / Healthy,1,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-29,AT,Linz,-0.5,1007.5,83.3,-3.0,2.4,3.5,99.0,,Unknown,0,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-11-30,AT,Linz,-0.5,1001.5,89.2,-3.1,1.6,3.5,99.1,1.2721111111111112,Polluted / Unhealthy,2,1,November,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-12-01,AT,Linz,0.0,1001.2,94.0,0.0,0.6,3.5,0.3,1.5874444444444444,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-02,AT,Linz,-0.2,1000.6,95.5,-0.3,1.9,3.5,0.7,1.2027777777777777,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-03,AT,Linz,-3.3,1019.8,86.0,-5.7,3.9,3.5,99.0,1.1362638888888887,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-04,AT,Linz,-6.9,1012.8,91.0,-8.4,0.6,3.5,99.0,1.7587916666666668,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-05,AT,Linz,-2.5,1011.6,90.0,-4.1,1.4,3.5,99.2,1.986013888888889,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-06,AT,Linz,0.0,1014.1,92.7,-0.7,0.6,3.5,99.3,2.4296805555555556,Hazardous,3,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-07,AT,Linz,1.6,1020.8,90.3,0.1,3.2,3.5,99.0,1.419125,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-08,AT,Linz,-2.0,1013.8,88.1,-4.0,1.5,3.5,0.0,1.4326666666666665,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-09,AT,Linz,0.4,1012.4,93.6,-0.2,0.7,3.5,99.7,1.8165555555555557,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-10,AT,Linz,3.8,1012.0,88.3,1.4,2.9,3.5,0.1,0.6755555555555556,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-11,AT,Linz,3.9,1008.7,95.0,3.0,1.7,3.5,0.1,1.244236111111111,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-12,AT,Linz,5.0,1010.5,91.2,4.0,1.4,3.5,99.0,0.9873472222222222,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-13,AT,Linz,6.1,1002.2,96.0,6.0,0.6,3.5,99.0,1.2900138888888888,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-14,AT,Linz,6.0,1013.0,92.9,5.3,3.2,3.5,0.4,0.8291388888888889,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-15,AT,Linz,4.2,1032.9,85.6,2.0,4.5,3.5,99.7,0.7464722222222222,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-16,AT,Linz,3.8,1040.2,89.4,2.8,3.0,3.5,0.0,1.1561388888888888,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-17,AT,Linz,0.7,1038.8,94.5,1.0,1.3,3.5,0.0,1.2473472222222224,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-18,AT,Linz,0.0,1035.7,96.1,-0.3,1.3,3.5,99.0,1.5830416666666665,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-19,AT,Linz,-0.5,1025.6,97.0,-1.1,1.7,3.5,0.0,1.7048611111111112,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-20,AT,Linz,4.0,1016.0,92.3,1.0,6.4,3.5,0.2,0.5954861111111112,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-21,AT,Linz,6.2,1003.0,87.4,5.0,10.0,3.5,1.3,0.2484722222222222,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-22,AT,Linz,4.9,998.2,85.5,2.0,10.9,3.5,0.6,0.28854166666666664,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-23,AT,Linz,7.3,1003.7,85.3,4.9,16.7,3.5,1.2,0.24591666666666664,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-24,AT,Linz,8.4,1011.0,82.4,4.2,12.0,3.5,0.2,0.2771666666666667,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-25,AT,Linz,10.9,1011.4,72.7,5.8,7.8,3.5,99.1,0.22359722222222222,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-26,AT,Linz,7.4,1014.3,77.6,3.4,3.8,3.5,99.0,0.43524999999999997,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-27,AT,Linz,5.1,1020.7,90.6,4.1,1.1,3.5,0.0,0.5967916666666667,Safe / Healthy,1,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-28,AT,Linz,1.9,1020.1,94.7,1.8,0.9,3.5,0.0,1.7375833333333335,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-29,AT,Linz,5.5,1018.3,90.7,3.9,1.1,3.5,99.0,1.7642638888888889,Polluted / Unhealthy,2,1,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-30,AT,Linz,5.8,1016.5,89.3,4.6,1.0,3.5,99.0,0.9077916666666667,Safe / Healthy,1,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-12-31,AT,Linz,1.9,1008.8,96.0,2.0,1.8,3.5,0.0,1.247888888888889,Polluted / Unhealthy,2,0,December,Winter,2026-06-26 09:36:12 UTC,VALID
2023-10-01,AT,Salzburg,14.5,975.3,84.5,11.5,11.3,3.5,0.0,1.1037638888888888,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-02,AT,Salzburg,14.5,1022.5,74.0,10.5,11.3,3.5,0.0,1.1877638888888888,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-03,AT,Salzburg,18.6,1020.0,59.3,11.2,11.3,3.5,99.0,0.7755555555555556,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-04,AT,Salzburg,13.7,1028.0,79.4,10.0,11.3,3.5,99.3,0.5456666666666666,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-05,AT,Salzburg,14.0,1027.0,79.0,10.0,11.3,3.5,99.2,0.645986111111111,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-06,AT,Salzburg,12.5,1026.0,81.0,9.0,11.3,3.5,0.0,0.8044305555555554,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-07,AT,Salzburg,15.0,1025.0,73.0,8.0,11.3,3.5,0.0,0.7036527777777777,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-08,AT,Salzburg,14.5,974.2,76.0,11.0,11.3,3.5,99.0,1.1182083333333335,Polluted / Unhealthy,2,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-09,AT,Salzburg,16.5,973.0,67.0,10.1,11.3,3.5,99.1,1.1222222222222222,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-10,AT,Salzburg,15.0,1023.0,74.0,10.5,11.3,3.5,99.2,1.0525555555555557,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-11,AT,Salzburg,16.0,1021.5,67.0,9.5,11.3,3.5,0.0,1.0345555555555557,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-12,AT,Salzburg,17.4,967.2,62.0,9.0,11.3,3.5,0.0,0.9036805555555555,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-13,AT,Salzburg,17.4,967.3,56.8,8.6,11.3,3.5,0.0,0.8350138888888888,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-14,AT,Salzburg,14.3,961.5,62.0,8.7,11.3,3.5,0.0,0.6427777777777778,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-15,AT,Salzburg,9.0,970.5,75.0,4.5,16.9,3.5,0.3,0.44488888888888883,Safe / Healthy,1,0,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-16,AT,Salzburg,4.7,970.7,85.0,2.4,16.9,3.5,0.0,0.5506666666666666,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-17,AT,Salzburg,3.0,1016.0,93.0,1.5,16.9,3.5,0.0,0.9630000000000001,Safe / Healthy,1,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
2023-10-18,AT,Salzburg,8.0,1010.5,84.0,5.0,16.9,3.5,0.0,1.0390972222222223,Polluted / Unhealthy,2,1,October,Autumn,2026-06-26 09:36:12 UTC,VALID
